,Posts,Channel,Views_03/03,Views_03/12,view_delta
30,"Berhanu Anteneh - Ayneye | አይንየ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 5 minutes, 17 seconds 38,401 views",Hope Music Entertainment,38401,39106,705
31,"Amanuel Molla - Kene Kibrua | ከነ ክብሯ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 5 minutes, 33 seconds 46,329 views",Hope Music Entertainment,46329,46983,654
32,"Boontuu Kabbadaa - Barii Waqaa - New Ethiopian Oromo Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 55 seconds 35,497 views",Hope Music Entertainment,35497,36896,1399
33,"Fantahun Girma - Engida | እንግዳ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 1 second 92,142 views",Hope Music Entertainment,92142,97538,5396
34,"Vanus Zeda - Sakilgn | ሳቂልኝ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 7 minutes, 59 seconds 512,602 views",Hope Music Entertainment,512602,538096,25494
35,"Toomas Iyyaasuu - Mootii Dubartootaa - New Ethiopian Oromo Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 45 seconds 31,611 views",Hope Music Entertainment,31611,32567,956
36,"Abe Koke - Maal Jedhuure - New Ethiopian Oromo Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 5 minutes, 45 seconds 99,312 views",Hope Music Entertainment,99312,102824,3512
37,"Manalion - Tobiya | ጦቢያ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes 21,709 views",Hope Music Entertainment,21709,21994,285
38,"Melese Tezera - Endalem | እንዳለም - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 5 minutes, 49 seconds 62,011 views",Hope Music Entertainment,62011,63168,1157
39,"Yodit Mekonnen - Emamaye | እማማዬ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 6 minutes, 24 seconds 49,432 views",Hope Music Entertainment,49432,50160,728
40,"Abenet Girma | Yohannes Berhanu | Endale Abate | Tigist Bazezew - Enatachin - Ethiopian Music 2022 by Hope Music Ethiopia 1 month ago 3 minutes, 50 seconds 24,747 views",Hope Music Entertainment,24747,25097,350
41,"Hana Girma - Keteme | ከተሜ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 47 seconds 1,031,143 views",Hope Music Entertainment,1031143,1091501,60358
42,"Tilahun Getachew - Yemar Wuha | የማር ውሃ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 26 seconds 355,071 views",Hope Music Entertainment,355071,382659,27588
43,"Anteneh Asrat - Ayfe | አይፌ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 14 seconds 29,478 views",Hope Music Entertainment,29478,29838,360
44,"Sara Alemayehu | Selam Alamirew | Betelhem Gashaw - Adirishign | አድርሽኝ - New Ethiopian Music 2022 by Hope Music Ethiopia 1 month ago 3 minutes, 39 seconds 21,980 views",Hope Music Entertainment,21980,22189,209
45,"Redeat Lake - Yasaminew Lij | ያሳምነው ልጅ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 6 minutes, 26 seconds 146,288 views",Hope Music Entertainment,146288,150977,4689
46,"Abera Abdisa - Sikefaw Enji Ayzo Beata | ሲከፋው እንጂ አይዞ ቢያጣ - New Ethiopian Music 2022 by Hope Music Ethiopia 1 month ago 4 minutes, 10 seconds 26,620 views",Hope Music Entertainment,26620,26937,317
47,"Besufekad Tilahun - Almetam Ney | አልመጣም ነይ - New Ethiopian Music 2022 (Official Video) by Hope Music Ethiopia 1 month ago 4 minutes, 17 seconds 338,611 views",Hope Music Entertainment,338611,346188,7577
48,"Misganaw Bogale - Atenekut | አትንኩት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 7 minutes, 22 seconds 94,587 views",Hope Music Entertainment,94587,97087,2500
49,"Caalaa Isheetee - Biqiltuu Uumamaa - New Ethiopian Oromo Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 6 minutes, 1 second 145,360 views",Hope Music Entertainment,145360,150076,4716
50,"Dawit Mengesha - Anchi Tisikialesh | አንቺ ትስቂያለሽ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 12 seconds 137,546 views",Hope Music Entertainment,137546,138945,1399
51,"Atsede Mebratu - Embi Ale | እምቢ አለ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 7 minutes, 22 seconds 46,400 views",Hope Music Entertainment,46400,46954,554
52,"Tilahun Anbese - Dena Hugni | ደና ሁኝ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 49 seconds 270,835 views",Hope Music Entertainment,270835,291536,20701
53,"Tomas X Kebad -   Question - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 3 minutes, 13 seconds 64,906 views",Hope Music Entertainment,64906,66090,1184
54,"Atse Nati - Yalfal | ያልፋል - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 1 second 40,647 views",Hope Music Entertainment,40647,41010,363
55,"Biruk Shewankitaw - Arb Lay Nen | አርብ ላይ ነን - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 6 minutes, 24 seconds 30,691 views",Hope Music Entertainment,30691,30914,223
56,"Tesfaye Sitotaw - Tekuso Aysit | ተኩሶ አይስት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 6 minutes, 46 seconds 43,740 views",Hope Music Entertainment,43740,44111,371
57,"Gosaa Baacaa - Sansaraanne - New Ethiopian Oromo Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 26 seconds 38,249 views",Hope Music Entertainment,38249,39759,1510
58,"Banchiamlak Getnet - Tekegnilet | ተቀኝለት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 32 seconds 916,970 views",Hope Music Entertainment,916970,965165,48195
59,"Gamteessaa Abbabaa - Wal Hawwine - New Ethiopian Oromo Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 47 seconds 37,780 views",Hope Music Entertainment,37780,38453,673
60,"Abay Wana Wana | ዓባይ ዋና ዋና - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 2 minutes, 34 seconds 41,388 views",Hope Music Entertainment,41388,41695,307
61,"Imajik ft. Lidiya - Min Ale | ምን አለ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 4 minutes, 20 seconds 11,831 views",Hope Music Entertainment,11831,11952,121
62,"Abebe Berihun - Mamaye | ማማዬ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 27 seconds 23,117 views",Hope Music Entertainment,23117,23518,401
63,"Suseneyos Abew - Shiw Shiw | ሽውሽው - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 2 seconds 30,639 views",Hope Music Entertainment,30639,30881,242
64,"Zemene Melese - Abjalehu | አብጃለሁ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 18 seconds 12,776 views",Hope Music Entertainment,12776,12872,96
65,"Kichini Goa - Wedefit Belulet | ወደፊት በሉለት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 4 minutes, 30 seconds 147,268 views",Hope Music Entertainment,147268,148390,1122
66,"Anteneh Asrat - Kenemaye | ከነማዬ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 5 seconds 21,315 views",Hope Music Entertainment,21315,21443,128
67,"Abinet Teshome - Alesh Kidan | አለሽ ኪዳን - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 4 minutes, 17 seconds 32,067 views",Hope Music Entertainment,32067,32222,155
68,"Melico X Dj N - Yehasabe | የሀሳቤ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 3 minutes, 51 seconds 84,215 views",Hope Music Entertainment,84215,84807,592
69,"Tsegaye Mergiya - Bagere | ባገሬ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 41 seconds 63,764 views",Hope Music Entertainment,63764,64008,244
70,"Mekuanent Yazachew - Yeamhara Lij Fano | የአማራ ልጅ ፋኖ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 6 minutes, 46 seconds 115,138 views",Hope Music Entertainment,115138,120756,5618
71,"Wubishet Dejene - Selam New | ሰላም ነው - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 2 months ago 5 minutes, 11 seconds 31,378 views",Hope Music Entertainment,31378,31624,246
72,"Belay Zeleke - Ethiopia Tineka |  ኢትዮዽያ ትነካ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 55 seconds 51,885 views",Hope Music Entertainment,51885,52497,612
73,"Darajjee Katamaa - Farda Koo - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 5 minutes, 35 seconds 20,924 views",Hope Music Entertainment,20924,21053,129
74,"Girma Admasu - Serawitachin | ሰራዊታችን - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 50 seconds 53,997 views",Hope Music Entertainment,53997,54220,223
75,"Olii Yaadaa (Girmaa) - Maaliif Garuu - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 30 seconds 583,498 views",Hope Music Entertainment,583498,625493,41995
76,"Eyob Weldesenbet - Ethiopiawit | ኢትዮጵያዊት - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 5 minutes, 21 seconds 17,974 views",Hope Music Entertainment,17974,18073,99
77,"Efrem Gossaye - Yene Mircha | የኔ ምርጫ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 21 seconds 71,713 views",Hope Music Entertainment,71713,72134,421
78,"Tekalign Paulos - Neka Bel | ነቃ በል - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 57 seconds 46,936 views",Hope Music Entertainment,46936,47214,278
79,"Yared Berhanu - Dehna Negn | ደህና ነኝ - New Ethiopian Music 2021 (Official) by Hope Music Ethiopia 3 months ago 5 minutes, 13 seconds 23,581 views",Hope Music Entertainment,23581,23814,233
80,"Samrawit Mebratu ft. Buja Bee - New Chapter - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 3 minutes, 20 seconds 43,851 views",Hope Music Entertainment,43851,44245,394
81,"Endalik Wube - Endih New | እንዲ ነው - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 16 seconds 261,569 views",Hope Music Entertainment,261569,268064,6495
82,"Mikiyas Girma - Ewedishalehu | እወድሻለሁ - New Ethiopian Music (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 34 seconds 147,084 views",Hope Music Entertainment,147084,148714,1630
83,"YABU JC X DAVE AHADU - NEBIY BEHAGERU | ነብይ ባገሩ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 3 minutes, 16 seconds 21,785 views",Hope Music Entertainment,21785,21898,113
84,"Buja Bee - Gura Bera - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 4 minutes, 2 seconds 24,597 views",Hope Music Entertainment,24597,24925,328
85,"Bisru Moges ft.  Betelhem Abdisa - Tesfegna | ተስፈኛ - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 3 minutes, 27 seconds 32,832 views",Hope Music Entertainment,32832,32966,134
86,"Biruktawit Worku - Edel | እድል - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 3 minutes, 51 seconds 33,097 views",Hope Music Entertainment,33097,33274,177
87,"Amanuel Shimeles - Nishan | ኒሻን - New Ethiopian Music 2021 (Official Video) by Hope Music Ethiopia 3 months ago 3 minutes, 2 seconds 38,312 views",Hope Music Entertainment,38312,38542,230
