,Posts,Channel,Views_03/03,Views_03/12,view_delta
28,"Behailu Bayou - Min Tesera Zare  | ምን ተሰራ ዛሬ - New Ethiopian Music 2022 @Legend Entertainment by Legend Entertainment 1 month ago 5 minutes, 12 seconds 6,002 views",Legend Entertainment,6002,6079,77
29,"Ethiopian New Movie:  Layhonlgn - ላይሆንልኝ - New Ethiopian Movie 2022 (Full Movie) by Legend Entertainment 2 months ago 1 hour, 26 minutes 227,502 views",Legend Entertainment,227502,229810,2308
30,"Ethiopian Movie: Layhonlgn - ላይሆንልኝ -Trailer by Legend Entertainment 2 months ago 1 minute, 56 seconds 915 views",Legend Entertainment,915,928,13
31,"Abel Abera - Dimmtuu - New Ethiopian Music 2021 (Oromifa Music Video) Ethio One Love by Legend Entertainment 11 months ago 4 minutes, 15 seconds 10,993 views",Legend Entertainment,10993,11075,82
32,"ካቤል ደሳለኝ Kabel Dessalegn | ሁሉም ተናጋሪ Hulum Tenagari -  (Official Video) Ethio One Love by Legend Entertainment 1 year ago 5 minutes, 2 seconds 13,172 views",Legend Entertainment,13172,13273,101
33,"Ethiopian Music : Joni Z Arkey  - Inka - ጆኒ ዘ ዕርከይ - እንካ New Ethiopian Music 2021 ትግርኛ ሙዚቃ by Legend Entertainment 1 year ago 5 minutes, 6 seconds 3,215 views",Legend Entertainment,3215,3258,43
34,"Ethiopian: Zerihun Demisse - GUM GUM - ዘሪሁን ደምሴ - New Ethiopian Music 2021 (Official Video) by Legend Entertainment 1 year ago 5 minutes, 37 seconds 19,145 views",Legend Entertainment,19145,20386,1241
35,"Elias Getachew - Andafta - ኤልያስ ጌታቸው - አንዳፍታ - (Official Video) | Ethio One Love by Legend Entertainment 1 year ago 3 minutes, 52 seconds 4,227 views",Legend Entertainment,4227,4272,45
36,"Ethiopian Music : ያውቃሉ? የዶሮ ወጥን ለመጀመርያ ጊዜ የሰራችው ሴት ማን እንደሆነች? by Legend Entertainment 1 year ago 16 minutes 1,241 views",Legend Entertainment,1241,1262,21
37,"Ethiopian Music : Advertisement for Tsilat´s new song - Guramayé - New Ethiopian Music 2021 by Legend Entertainment 1 year ago 58 seconds 15,257 views",Legend Entertainment,15257,15457,200
38,"Tsilat Gezmu (Guramaylé) ፅላት ገዝሙ (ጉራማይሌ) | New Ethiopian Music 2022 | Ethio One Love by Legend Entertainment 1 year ago 5 minutes, 8 seconds 18,185 views",Legend Entertainment,18185,18460,275
39,"Ethiopian Music - BIbi Kabtamu - Ababicho by Legend Entertainment 1 year ago 4 minutes, 55 seconds 2,813 views",Legend Entertainment,2813,2849,36
40,"Ethiopian Music - Tesfahun Hailu (እንገናኝ ጎጃም) - Engenagn Gojam by Legend Entertainment 1 year ago 5 minutes, 32 seconds 5,463 views",Legend Entertainment,5463,5530,67
41,"Aregash Alene - Gonder - Ethiopian Music by Legend Entertainment 1 year ago 5 minutes, 23 seconds 8,424 views",Legend Entertainment,8424,8514,90
42,"Ethiopian Music : Yon Addis ft. Tarekegn Mulu | Echilewalew | እችለዋለሁ (Official Music Video) by Legend Entertainment 1 year ago 6 minutes, 35 seconds 2,855 views",Legend Entertainment,2855,2879,24
43,"Dj Lee (እቴጌ) ft. Mc Siyamregn - Ankes Ankes - New Ethiopian Music 2017 by Legend Entertainment 4 years ago 4 minutes, 46 seconds 130,189 views",Legend Entertainment,130189,130302,113
44,"Temesgen Tafesse - Sabiye - New Ethiopian Music 2017 | Ethio One Love by Legend Entertainment 4 years ago 5 minutes, 3 seconds 379,134 views",Legend Entertainment,379134,379839,705
45,"Nati Hoye fet. Meron - Abejesh Yegna Lej - New Ethiopian Music 2017 by Legend Entertainment 4 years ago 5 minutes, 23 seconds 356,352 views",Legend Entertainment,356352,356677,325
46,"Ziggy Zaga - Be Simaa Haya - (Official Music Video) - New Ethiopian Music 2017 | Ethio One Love by Legend Entertainment 4 years ago 4 minutes, 29 seconds 208,839 views",Legend Entertainment,208839,209308,469
47,"Fikremariam Gebru - Loga - New Ethiopian Music 2017 -  (Official Video) by Legend Entertainment 4 years ago 4 minutes, 39 seconds 310,925 views",Legend Entertainment,310925,310996,71
48,"Ethio One Love - Ethiopian Music 2017 by Legend Entertainment 4 years ago 2 minutes, 45 seconds 1,303 views",Legend Entertainment,1303,1314,11
49,"Bisrat Surafel feat. Jah Lude - Yehew Sewyew - Ethiopian New Music 2017 l EthioOneLove by Legend Entertainment 4 years ago 4 minutes, 52 seconds 680,193 views",Legend Entertainment,680193,680391,198
50,"Yosef Josi - Wesewesegn - Official Music Video - New Ethiopian Music 2017 by Legend Entertainment 4 years ago 5 minutes, 8 seconds 166,846 views",Legend Entertainment,166846,166866,20
51,"Babby Ragga - Tefekari - Official Music Video - New Ethiopian Music 2017 by Legend Entertainment 4 years ago 4 minutes, 56 seconds 65,674 views",Legend Entertainment,65674,65709,35
52,"Wendi Mak - Jeba | ጀባ - Official Music Video - New Ethiopian Music 2017 by Legend Entertainment 4 years ago 4 minutes, 21 seconds 999,058 views",Legend Entertainment,999058,1000970,1912
53,"Tommy Zuk - Shire Shire Yame - Official Music Video - l New Ethiopian Music 2017 by Legend Entertainment 4 years ago 5 minutes, 52 seconds 46,839 views",Legend Entertainment,46839,46902,63
54,"Behailu Bayou - Des Bilongnal -  Official Music 2017 - Ethio One Love by Legend Entertainment 4 years ago 5 minutes, 53 seconds 406,641 views",Legend Entertainment,406641,407214,573
55,"Abebe Kefeni - Jininna - (Official Music Video) I EthioOneLove by Legend Entertainment 5 years ago 5 minutes, 9 seconds 86,076 views",Legend Entertainment,86076,86117,41
56,"Fikir Yitagesu - Laselam - (Official Music Video) - New Ethiopian Music 2017 by Legend Entertainment 5 years ago 4 minutes, 56 seconds 667,162 views",Legend Entertainment,667162,668981,1819
57,"Tommy Zuk - Eskinega I እስኪነጋ - New Ethiopian Music 2017 by Legend Entertainment 5 years ago 5 minutes, 29 seconds 64,383 views",Legend Entertainment,64383,64401,18
58,"Fitsum Gebretsadik - Shebelaye | ሸበላዬ - New Ethiopian Music 2017 (Official Video) by Legend Entertainment 5 years ago 4 minutes, 10 seconds 130,005 views",Legend Entertainment,130005,130108,103
59,"Ethiopian Music : Abinet Agonafir - Maal Naa Wayaa -  (Official Music Video) I EthioOneLove by Legend Entertainment 5 years ago 5 minutes, 40 seconds 4,121,500 views",Legend Entertainment,4121500,4124999,3499
60,"Ethiopian Music : Messay Goa - Hana Monaliza - (Official Music Video) I Ethio One Love by Legend Entertainment 5 years ago 5 minutes, 2 seconds 120,373 views",Legend Entertainment,120373,120439,66
61,"Ashenafi Geremew - Lene Balesh - (Official Music Video) I EthioOneLove by Legend Entertainment 5 years ago 5 minutes, 36 seconds 214,666 views",Legend Entertainment,214666,214886,220
62,"Kalkidan Meshesha - Gela - (Official Video) - EthioOneLove by Legend Entertainment 5 years ago 6 minutes, 16 seconds 1,851,107 views",Legend Entertainment,1851107,1853657,2550
63,"Joni Z Arkey - Inka - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 5 seconds 45,292 views",Legend Entertainment,45292,45320,28
64,"New Ethiopian Music 2016 - Tadele Kifelew - Athiji by Legend Entertainment 5 years ago 5 minutes, 10 seconds 54,550 views",Legend Entertainment,54550,54558,8
65,"New Ethiopian Music 2016 - Zerihun Demise - Gum Gum I EthioOneLove by Legend Entertainment 5 years ago 5 minutes, 56 seconds 51,409 views",Legend Entertainment,51409,51496,87
66,"Bisrat Surafel - Hed meles - (Official Music Video) - New Ethiopian Music 2017 I EthioOneLove by Legend Entertainment 5 years ago 5 minutes, 25 seconds 2,870,771 views",Legend Entertainment,2870771,2873586,2815
67,"Anteneh Adnew - Chaw Chaw - (Official Music Video) - New Ethiopian Music 2017 I EthioOneLove by Legend Entertainment 5 years ago 5 minutes, 33 seconds 444,945 views",Legend Entertainment,444945,445066,121
68,"Rahel Haile - Weriha Hizeya - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 2 seconds 1,410,285 views",Legend Entertainment,1410285,1410441,156
69,"King Teddy  - Natey Kesanetey - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 26 seconds 86,688 views",Legend Entertainment,86688,86714,26
70,"Cypher Abyssinia - New Ethiopian Hip Hop Music 2016 by Legend Entertainment 5 years ago 4 minutes 91,870 views",Legend Entertainment,91870,91894,24
71,"New Ethiopian Music 2016 by Demere Legesse - Yimokregna - Official Music Video by Legend Entertainment 5 years ago 5 minutes, 14 seconds 284,069 views",Legend Entertainment,284069,284206,137
72,"Dawit Tsige - Addis Zemen - New Ethiopian Music 2016 (Official Video) by Legend Entertainment 5 years ago 7 minutes, 15 seconds 99,057 views",Legend Entertainment,99057,99080,23
73,"Abrham Belayneh - Malo - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 57 seconds 85,966 views",Legend Entertainment,85966,85994,28
74,"Demere Legesse - Mokregna - New Ethiopian Music 2016 I Ethio One Love by Legend Entertainment 5 years ago 5 minutes, 13 seconds 145,820 views",Legend Entertainment,145820,145842,22
75,"Ashenafi Aweke - Jeba Alegn - New Ethiopian Music 2016 I Ethio One Love by Legend Entertainment 5 years ago 6 minutes, 5 seconds 39,642 views",Legend Entertainment,39642,39652,10
76,"Mesfin Bekele - Selam Le Ethiopia - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 8 minutes, 10 seconds 39,559 views",Legend Entertainment,39559,39561,2
77,"Netsanet Melkamu - Eski Chalew - New Ethiopian Music by Ethio One Love by Legend Entertainment 5 years ago 4 minutes, 36 seconds 176,726 views",Legend Entertainment,176726,176831,105
78,"Berry - Melkus Libu New - New Ethiopian Music by Ethio One Love by Legend Entertainment 5 years ago 4 minutes, 3 seconds 42,246 views",Legend Entertainment,42246,42255,9
79,"Haftom Molla (Tsegu) - Aytgedesi - New Ethiopian Music 2016 by Ethio One Love by Legend Entertainment 5 years ago 4 minutes, 2 seconds 26,129 views",Legend Entertainment,26129,26140,11
80,"Dawit Tsige - Bete - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 51 seconds 51,181 views",Legend Entertainment,51181,51200,19
81,"New Ethiopian Music 2016 - Yidne Oslo - Lebe Tenesa - (Official Music Video) by Legend Entertainment 5 years ago 5 minutes, 8 seconds 45,574 views",Legend Entertainment,45574,45590,16
82,"Fish Twista - yene - (Official Music Video) - New Ethiopian Music 2016 I Ethio One Love by Legend Entertainment 5 years ago 5 minutes, 21 seconds 35,194 views",Legend Entertainment,35194,35232,38
83,"Biruk Befkadu - Gerie chancha - (Official music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 7 seconds 47,051 views",Legend Entertainment,47051,47062,11
84,"Mahlet Demere - Agera - (Official Music Video) I New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 27 seconds 83,771 views",Legend Entertainment,83771,83911,140
85,"Endriyas Kelifa - Wede Gede - (Official Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 53 seconds 35,073 views",Legend Entertainment,35073,35076,3
86,"Ethio One Love TOP MUSIc by Legend Entertainment 5 years ago 1 minute, 23 seconds 6,817 views",Legend Entertainment,6817,6821,4
87,"Dereje Geteye  - Yamarew - (Official Music Video) by Legend Entertainment 5 years ago 6 minutes, 36 seconds 52,532 views",Legend Entertainment,52532,52544,12
88,"Tesfahun Hailu - Engenagn Gojam - (Offical Music Video) by Legend Entertainment 5 years ago 5 minutes, 47 seconds 26,372 views",Legend Entertainment,26372,26402,30
89,"Michael Guyassa - Ahun Ahunma - (Official Music Video) by Legend Entertainment 5 years ago 5 minutes, 38 seconds 24,132 views",Legend Entertainment,24132,24149,17
90,"Yamlaksira (Yami Besemish) - Besew Hager - (Official Music Video) by Legend Entertainment 5 years ago 6 minutes, 11 seconds 24,791 views",Legend Entertainment,24791,24794,3
91,"Mahlet Demere - Mata Mata - (Official Music Video) - New Ethiopian Music by Legend Entertainment 5 years ago 4 minutes, 35 seconds 176,150 views",Legend Entertainment,176150,176208,58
92,"Dereje Nasir - Lanfurona - (Official Music Video) by Legend Entertainment 5 years ago 5 minutes, 27 seconds 156,409 views",Legend Entertainment,156409,156632,223
93,"Nhatty Man & Gara - Lemme Go - (Official Music Video) by Legend Entertainment 5 years ago 3 minutes, 49 seconds 26,917 views",Legend Entertainment,26917,26951,34
94,"Habtamu Waqjira - Sekerku - (Official Music Video) by Legend Entertainment 5 years ago 6 minutes, 5 seconds 14,259 views",Legend Entertainment,14259,14263,4
95,"Addis Kibret - Amaregn - (Official Music Video) by Legend Entertainment 5 years ago 5 minutes, 49 seconds 34,346 views",Legend Entertainment,34346,34350,4
96,"Habtamu Tadese - Yene Zebenay - (Official Music Video) by Legend Entertainment 5 years ago 5 minutes, 52 seconds 57,805 views",Legend Entertainment,57805,57814,9
97,"Tommy Zuk - Lene Wedaj - (Official Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 47 seconds 58,544 views",Legend Entertainment,58544,58554,10
98,"Heenok Kidaane - Uumamaa Simboo - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 57 seconds 40,130 views",Legend Entertainment,40130,40132,2
99,"Deme Lula - Yisakal Hilme - (Official Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 3 minutes, 54 seconds 28,783 views",Legend Entertainment,28783,28784,1
100,"Tesfaye Kebede - Digemign - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 30 seconds 66,197 views",Legend Entertainment,66197,66204,7
101,"Wendi Mak - Ethiopia Yeman Nate - (Official Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 40 seconds 189,855 views",Legend Entertainment,189855,189938,83
102,"Abel Mulugeta - Shiret - (Offical Sound Truck) - New ethiopian music 2016 by Legend Entertainment 5 years ago 3 minutes, 57 seconds 129,454 views",Legend Entertainment,129454,129468,14
103,"Dani - Yikewet - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 50 seconds 2,160,442 views",Legend Entertainment,2160442,2173871,13429
104,"Dawit Tsige - yehilme guadegna - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 52 seconds 44,891 views",Legend Entertainment,44891,44904,13
105,"Helen Girma - Salmotibeh - (Official Music Video) - New Ethiopian music 2016 by Legend Entertainment 5 years ago 7 minutes, 8 seconds 226,649 views",Legend Entertainment,226649,226678,29
106,"Nhatty Man & Gara - Selam - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 15 seconds 57,845 views",Legend Entertainment,57845,57864,19
107,"Fikeru Talarge - Temeleshi -  ( Official Music Video ) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 45 seconds 35,076 views",Legend Entertainment,35076,35083,7
108,"Wendimu Jira - And Bota - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 34 seconds 1,623,386 views",Legend Entertainment,1623386,1626148,2762
109,"Dereje Getiye  - Yamarew - (Official Music Video) - New Ethiopian music 2016 by Legend Entertainment 5 years ago 6 minutes, 36 seconds 37,245 views",Legend Entertainment,37245,37255,10
110,"Dereje Belay - Emagn - (Official Music Video) - New Ethiopian music 2016 by Legend Entertainment 5 years ago 5 minutes, 7 seconds 40,044 views",Legend Entertainment,40044,40057,13
111,"Mahlet  Demere - Akorefegn - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 50 seconds 1,478,391 views",Legend Entertainment,1478391,1480995,2604
112,"Dagem Abebe - Yinageral aynish - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 42 seconds 200,573 views",Legend Entertainment,200573,200768,195
113,"Abel Almaz - Hagere - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 14 seconds 26,126 views",Legend Entertainment,26126,26140,14
114,"Wendi Mak - Yineda - (Official Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 50 seconds 309,113 views",Legend Entertainment,309113,309293,180
115,"Mokshez - Zemedewa - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 3 seconds 2,045,748 views",Legend Entertainment,2045748,2046194,446
116,"Demelash Negussa (Dema Lula) -የወንፈሌው ጥጥ - (Official Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 38 seconds 30,584 views",Legend Entertainment,30584,30591,7
117,"Zerihun Demese - Lebesh yebel sela - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 46 seconds 450,291 views",Legend Entertainment,450291,450370,79
118,"Fekeru Talarge - Nigringe - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 33 seconds 36,068 views",Legend Entertainment,36068,36071,3
119,"Kaleb Areya - Awanday Welaytaye - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 3 minutes, 46 seconds 73,479 views",Legend Entertainment,73479,73496,17
120,"Zelalem Yonas (Zola) - Ente aref - (Official Music Video) -  New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 59 seconds 51,010 views",Legend Entertainment,51010,51023,13
121,"Alemu Tafese - Guragena- (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 59 seconds 108,974 views",Legend Entertainment,108974,109160,186
122,"Mikael Negasa - Maringe beye metaw - (Official Music Video) - New Ethiopian Music 20 by Legend Entertainment 5 years ago 4 minutes, 9 seconds 11,628 views",Legend Entertainment,11628,11633,5
123,"Abinet Agonafir - Ayawikunem - (Official Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 22 seconds 31,408 views",Legend Entertainment,31408,31443,35
124,"Abinet Agonafir - Semegne- (Official Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 3 minutes, 49 seconds 15,060 views",Legend Entertainment,15060,15067,7
125,"Behailu Lemma (Baya) - Shega - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 3 minutes, 35 seconds 23,131 views",Legend Entertainment,23131,23136,5
126,"Mikael Negasa -Samash Metamema - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 9 seconds 162,498 views",Legend Entertainment,162498,162502,4
127,"Betelihem Lemma - Tilhinge Sethade - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 27 seconds 13,752 views",Legend Entertainment,13752,13756,4
128,"Alemu Tafese - Meskil Begurage - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 53 seconds 125,049 views",Legend Entertainment,125049,125374,325
129,"Bahil - Tigabu Chirnet - Chiwewet bebate - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 7 minutes, 43 seconds 133,772 views",Legend Entertainment,133772,133792,20
130,"Bahil - Birhanu Molla - Shegwa - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 3 seconds 26,335 views",Legend Entertainment,26335,26368,33
131,"Bahil - Habetamu Alemayew - Yilungal - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 30 seconds 121,767 views",Legend Entertainment,121767,121840,73
132,"Bahil - Solomon Demela - Yegonder lij nat - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 53 seconds 152,299 views",Legend Entertainment,152299,152368,69
133,"Bahil - Tadila Fente - Shew Bel No.2 - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 50 seconds 469,227 views",Legend Entertainment,469227,469645,418
134,"Jad Mesay - Mar b Keremela - (Official  Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 16 seconds 9,423 views",Legend Entertainment,9423,9423,0
135,"Werkineh Zerihun - Zare New (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 7 seconds 139,940 views",Legend Entertainment,139940,139953,13
136,"Mesfin Olma - Enat - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 6 seconds 38,402 views",Legend Entertainment,38402,38404,2
137,"Mikael Negasa - Manat (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 52 seconds 15,163 views",Legend Entertainment,15163,15166,3
138,"Habtamu Abreham - Hasset - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 56 seconds 6,282 views",Legend Entertainment,6282,6283,1
139,"Bahil - Aregash Alene - Hya hya gonder - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 23 seconds 24,993 views",Legend Entertainment,24993,25010,17
140,"Bahil - Solmon Ademassu - Dehna Ney - (Official Music Video) - New Ethiopin Music 2016 by Legend Entertainment 5 years ago 7 minutes, 17 seconds 37,714 views",Legend Entertainment,37714,37797,83
141,"Bedru Kemal -Ashmak - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 13 seconds 277,083 views",Legend Entertainment,277083,277521,438
142,"Alemu Tafese - Sokem - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 33 seconds 103,877 views",Legend Entertainment,103877,103999,122
143,"wenda Konta - Kembatecho - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 10 seconds 88,520 views",Legend Entertainment,88520,88564,44
144,"Alemtsehay Getnet - Yehun Dehina - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 51 seconds 43,504 views",Legend Entertainment,43504,43511,7
145,"Papi - Aleme - (Official Music Video) - New Ethiopian Music Video 2016 by Legend Entertainment 5 years ago 4 minutes, 26 seconds 27,822 views",Legend Entertainment,27822,27824,2
