,Posts,Channel,Views_03/03,Views_03/12,view_delta
94,"Bizuayehu  Kifle - Kalesh (ካለሽ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 25 seconds 139,119 views",DireTube Music,"139,119","139,190",71
95,"Bizuayehu Araya - Bekechin Wegeb (በቀጭን ወገብ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 19 seconds 27,083 views",DireTube Music,"27,083","27,090",7
96,"Frezer Aregahegn Werash - Ethiopian music Video 2015 by DireTube Music 6 years ago 5 minutes, 17 seconds 2,600 views",DireTube Music,"2,600","2,607",7
97,"Bereket Werane (Beki) - Tasike Awdeyute (ታሲቄ አውዴዩቴ) Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 39 seconds 27,677 views",DireTube Music,"27,677","27,732",55
98,"Dawit Firew Hailu - Enen Marekshign, Yibekal Lewedaj - Amazing Instrumental Music Video 2015 by DireTube Music 6 years ago 4 minutes, 47 seconds 3,873 views",DireTube Music,"3,873","3,876",3
99,"ASGE with SONDE - Ta woigo (ታ ዎኢጎ) Ethiopian Wolaita Music Video 2015 by DireTube Music 6 years ago 5 minutes, 14 seconds 399,574 views",DireTube Music,"399,574","403,706",4132
100,"Wendosen Tesfaye - Ney Yene Konjo (ነይ የኔ ቆንጆ) Ethiopian Music Video 2015 by DireTube Music 6 years ago 3 minutes, 27 seconds 2,878 views",DireTube Music,"2,878","2,882",4
101,"Mykey Zema - Beshenena (በሸነና) - New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 51 seconds 145,366 views",DireTube Music,"145,366","145,384",18
102,"Mahlet G/Giorgis - Hizm Bele (ህዝም በለ) - New Ethiopian Best Tigrigna Music Video 2015 by DireTube Music 6 years ago 6 minutes, 46 seconds 167,828 views",DireTube Music,"167,828","167,902",74
103,"Watch Alemayehu Eshete received a life time trophy from Sheger 102.1 Leza radio program 2015 award by DireTube Music 6 years ago 4 minutes, 23 seconds 1,456 views",DireTube Music,"1,456","1,456",0
104,"Work Getnet - Aynen Eyew (አይኔን እየው) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 13 seconds 26,185 views",DireTube Music,"26,185","26,187",2
105,"Merhawi Mebratu - Silene Atershi (ስለኔ አትርሺ) New Ethiopian Music 2015 by DireTube Music 6 years ago 7 minutes, 2 seconds 1,085 views",DireTube Music,"1,085","1,085",0
106,"Shewangizaw Mihret - Firaol (ፊራኦል) Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 23 seconds 11,954 views",DireTube Music,"11,954","11,956",2
107,"Imlak Assefa (Meri) - Kinf Kinf (ክንፍ ክንፍ) Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 33 seconds 5,257 views",DireTube Music,"5,257","5,258",1
108,"C.A.N Squad - GIZEA (ጊዜ) - New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 22 seconds 2,866 views",DireTube Music,"2,866","2,869",3
109,"Eminem's  Not Afraid  - covered by Rapper Zelalem Hailu (Ahaz) by DireTube Music 6 years ago 5 minutes, 9 seconds 821 views",DireTube Music,821,822,1
110,"Endu Kaza - Yager Lij Wegene - New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 17 seconds 2,234 views",DireTube Music,"2,234","2,236",2
111,"Sami  Make - Awris (አውርስ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 57 seconds 8,461 views",DireTube Music,"8,461","8,462",1
112,"Tarekegn Mulu - Endewaza (እንደዋዛ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 29 seconds 1,025,169 views",DireTube Music,"1,025,169","1,025,494",325
113,"Tarekegn Mulu - Fikrish Gebto Bedeme - New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 26 seconds 10,806,514 views",DireTube Music,"10,806,514","10,836,174",29660
114,"Thomas Ayele - Almetam (አልመጣም) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 57 seconds 3,137 views",DireTube Music,"3,137","3,137",0
115,"Weinshet Tesfaye - Awdamet (አውዳመት) New Ethiopian Holiday Music Video 2015 by DireTube Music 6 years ago 3 minutes, 41 seconds 23,428 views",DireTube Music,"23,428","23,429",1
116,"Zion Rebels - Addis Amet (አዲስ አመት) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 5 seconds 2,954 views",DireTube Music,"2,954","2,955",1
117,"Sami Man Konjo Official Ethiopian Music 2015 by DireTube Music 6 years ago 5 minutes, 4 seconds 3,385 views",DireTube Music,"3,385","3,390",5
118,"Barklign Mulugeta - Wrejina Mchi (ውርጂና ምቺ ) Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 31 seconds 23,993 views",DireTube Music,"23,993","23,999",6
119,"Million Tekle - Dew Beli (ደው በሊ) New Ethiopian Tigrigna Music Video 2015 by DireTube Music 6 years ago 6 minutes, 16 seconds 18,440 views",DireTube Music,"18,440","18,450",10
120,"Thomas Ayele - Tsedey (ጸደይ) - New Ethiopian wedding Music Video 2015 by DireTube Music 6 years ago 7 minutes, 14 seconds 6,661 views",DireTube Music,"6,661","6,661",0
121,"Samuel Kassa - Akmishign (አቅምሽኝ) - New Ethiopian music 2015 by DireTube Music 6 years ago 5 minutes, 47 seconds 17,713 views",DireTube Music,"17,713","17,717",4
122,"Fikadu Shifera - Maal Malli (ማል መሊ) New Ethiopian Afaan Oromoo Music Video 2015 by DireTube Music 6 years ago 5 minutes, 25 seconds 2,720 views",DireTube Music,"2,720","2,722",2
123,"Getasew Tamirat - Balagerua (ባላገሯ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 16 seconds 36,661 views",DireTube Music,"36,661","36,664",3
124,"Mule Rootz - ft Mykey Shewa - Ayne (አይኔ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 23 seconds 24,209 views",DireTube Music,"24,209","24,213",4
125,"Khalid ft Izy - For The Night: New Ethiopian Hip Hop 2015 by DireTube Music 6 years ago 3 minutes, 43 seconds 4,640 views",DireTube Music,"4,640","4,641",1
126,"Thomas Ayele - Hageren Elalehu (ሀገሬን እላለሁ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 6 minutes, 8 seconds 4,451 views",DireTube Music,"4,451","4,454",3
127,"Dina Anteneh - Nama (ናማ) - New Best Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 38 seconds 6,026,632 views",DireTube Music,"6,026,632","6,063,412",36780
128,"Selamawit Yohannes - Milash (ምላሽ) - Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 29 seconds 7,570,956 views",DireTube Music,"7,570,956","7,607,930",36974
129,"King Teddy - Natey Kesanetey (ናተይ ቅሳነተይ) - Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 49 seconds 135,439 views",DireTube Music,"135,439","135,502",63
130,"Documentary - Ethiopian war song (Fukera and Kererto) by DireTube Music 6 years ago 5 minutes, 31 seconds 61,912 views",DireTube Music,"61,912","62,132",220
131,"Teklay Gesesew - Kemzi Embey (ከምዚ እምበይ) - New Tigrigna Wedding Song 2015 by DireTube Music 6 years ago 6 minutes, 12 seconds 347,138 views",DireTube Music,"347,138","347,599",461
132,"Tsegaye Weldu - Tey Chilla (ተይ ችላ) New Ethiopian Music Video 2015 - DireTube by DireTube Music 6 years ago 4 minutes, 9 seconds 4,816 views",DireTube Music,"4,816","4,820",4
133,"Zelalem Kasaye - Mogese (ሞገሴ) New Ethiopian Music Video 2015 - DireTube by DireTube Music 6 years ago 4 minutes, 39 seconds 1,535 views",DireTube Music,"1,535","1,535",0
134,"Azeb Wendwosen -  Tadia Lemin ታዲያ ለምን -  NEW Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 48 seconds 82,867 views",DireTube Music,"82,867","82,934",67
135,"Zeleke Gessesse Ft  Zion - Leben Eyew (ልቤን እይው ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 57 seconds 3,414 views",DireTube Music,"3,414","3,415",1
136,"Zeleke Gessesse - Akkam Yaa Demee - New Ethiopian Afaan Oromoo Music Video 2015 by DireTube Music 6 years ago 3 minutes, 46 seconds 2,240 views",DireTube Music,"2,240","2,243",3
137,"Kuku Sebsibe -  Sebebe NEW! HOT! Ethiopian Music Video 2015 by DireTube Music 6 years ago 4 minutes, 42 seconds 28,994 views",DireTube Music,"28,994","29,050",56
138,"Shewandagne Hailu ሸዋንዳኝ ሃይሉ   Mech Eresahush NEW! Single 2015 by DireTube Music 6 years ago 4 minutes, 35 seconds 2,851 views",DireTube Music,"2,851","2,854",3
139,"Biruk Tesfaye (Tadi) - Wesego (ወሰጎ) New Ethiopian Music Video 2015 by DireTube Music 6 years ago 5 minutes, 33 seconds 48,785 views",DireTube Music,"48,785","48,822",37
140,"G/Hiwot Gebru (Gere Afro) Adliwuni (አዳልዉኒ) New Ethiopian Tigrigna Music Video 2015 by DireTube Music 6 years ago 5 minutes, 32 seconds 18,368 views",DireTube Music,"18,368","18,372",4
141,"Sam Adon -  Awkalehu (አውቃለሁ) - New Ethiopian Music Video 2015 - DireTube by DireTube Music 6 years ago 5 minutes, 54 seconds 49,012 views",DireTube Music,"49,012","49,017",5
142,"Zerihun Tesfaye (Zer Man) - Libe (ልቤ) New Ethiopian Music Video 2015 - DireTube by DireTube Music 6 years ago 5 minutes, 1 second 9,005 views",DireTube Music,"9,005","9,006",1
143,"Fitih Tesfa Nega - DeDuDiDa (ደ.ዱ.ዲ.ዳ) - New Ethiopian Music Video 2015 by DireTube Music 6 years ago 7 minutes, 6 seconds 11,063 views",DireTube Music,"11,063","11,069",6
