,Posts,Channel,Views_03/03,Views_03/12,view_delta
131,"Bahil - Habetamu Alemayew - Yilungal - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 30 seconds 121,767 views",Legend Entertainment,121767,121840,73
132,"Bahil - Solomon Demela - Yegonder lij nat - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 53 seconds 152,299 views",Legend Entertainment,152299,152368,69
133,"Bahil - Tadila Fente - Shew Bel No.2 - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 50 seconds 469,227 views",Legend Entertainment,469227,469645,418
134,"Jad Mesay - Mar b Keremela - (Official  Audio Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 16 seconds 9,423 views",Legend Entertainment,9423,9423,0
135,"Werkineh Zerihun - Zare New (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 7 seconds 139,940 views",Legend Entertainment,139940,139953,13
136,"Mesfin Olma - Enat - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 6 seconds 38,402 views",Legend Entertainment,38402,38404,2
137,"Mikael Negasa - Manat (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 52 seconds 15,163 views",Legend Entertainment,15163,15166,3
138,"Habtamu Abreham - Hasset - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 4 minutes, 56 seconds 6,282 views",Legend Entertainment,6282,6283,1
139,"Bahil - Aregash Alene - Hya hya gonder - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 23 seconds 24,993 views",Legend Entertainment,24993,25010,17
140,"Bahil - Solmon Ademassu - Dehna Ney - (Official Music Video) - New Ethiopin Music 2016 by Legend Entertainment 5 years ago 7 minutes, 17 seconds 37,714 views",Legend Entertainment,37714,37797,83
141,"Bedru Kemal -Ashmak - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 13 seconds 277,083 views",Legend Entertainment,277083,277521,438
142,"Alemu Tafese - Sokem - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 6 minutes, 33 seconds 103,877 views",Legend Entertainment,103877,103999,122
143,"wenda Konta - Kembatecho - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 10 seconds 88,520 views",Legend Entertainment,88520,88564,44
144,"Alemtsehay Getnet - Yehun Dehina - (Official Music Video) - New Ethiopian Music 2016 by Legend Entertainment 5 years ago 5 minutes, 51 seconds 43,504 views",Legend Entertainment,43504,43511,7
