,Posts,Channel,Views_03/03,Views_03/12,view_delta
113,"Jacky Gosee Ethiopian Day Washington DC Bandiraw by Evangadi Production 6 years ago 2 minutes, 18 seconds 9,186 views",Evangadi Production,9186,9188,2
114,"Jacky Gosee Men Tadergewalese Ethiopian Music by Evangadi Production 6 years ago 4 minutes, 17 seconds 9,428 views",Evangadi Production,9428,9429,1
115,"Beki Massawa Bey Ney Official New Music 2015 by Evangadi Production 6 years ago 4 minutes, 53 seconds 6,315 views",Evangadi Production,6315,6316,1
116,"Terengo Asenabetune [2015] New Comedy Music by Evangadi Production 6 years ago 4 minutes, 25 seconds 46,898 views",Evangadi Production,46898,46932,34
117,"Merkeb baryagabr Waniney  [2015] New Tigrina Music by Evangadi Production 6 years ago 7 minutes, 31 seconds 9,501 views",Evangadi Production,9501,9503,2
118,"Evangadi Production promo by Evangadi Production 6 years ago 1 minute, 20 seconds 1,786 views",Evangadi Production,1786,1787,1
119,"Edidiya Ayele Kafe [2015] Ethiopian New Music by Evangadi Production 6 years ago 4 minutes, 49 seconds 8,115 views",Evangadi Production,8115,8127,12
120,"Mesfin (Gena Gena) Tolo Tolo [2015] New Ethiopian Music by Evangadi Production 6 years ago 4 minutes, 57 seconds 94,117 views",Evangadi Production,94117,94427,310
121,"ABEL RASTA YENE YEGLE 2015 አቤል ራስታ የኔ የግሌ 2015 by Evangadi Production 6 years ago 4 minutes, 36 seconds 1,303 views",Evangadi Production,1303,1306,3
122,"oromo negusu tameirat by Evangadi Production 11 years ago 5 minutes, 7 seconds 44,065 views",Evangadi Production,44065,44071,6
