,Posts,Channel,Views_03/03,Views_03/12,view_delta
139,"Tesfay Beyene - Awideya (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 4 minutes, 21 seconds 21,431 views",Admas Music,21431,21495,64
140,"Asgedom Tewelde - Welfi Gieruley (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 4 seconds 29,231 views",Admas Music,29231,29262,31
141,"Aron Tadesse - Nafikot (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 6 minutes, 29 seconds 20,539 views",Admas Music,20539,20566,27
142,"Reshan Gebre - Embebay (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 5 minutes, 41 seconds 25,097 views",Admas Music,25097,25139,42
143,"Merhawi Kibrom - Telimu Aytibelini (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 4 minutes, 37 seconds 44,153 views",Admas Music,44153,44214,61
144,"Zerihun Alemayehu - Nafekot feat. Mekdes Teshome - Ethiopian Music by ADMAS MUSIC 1 year ago 5 minutes, 49 seconds 17,112 views",Admas Music,17112,17165,53
145,"Alemtsehay Russom - Enquae Kesebkuka | እንኳዕ ከሰብኩኻ - Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 47 seconds 11,874 views",Admas Music,11874,11904,30
146,"Rahel Tsegay - Serihkaley | ሰሪሕካለይ - Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 5 minutes, 24 seconds 135,634 views",Admas Music,135634,135728,94
147,"Halewat Hagos - Abay | ዓባይ - Ethiopian Music (Lyrics Video) by ADMAS MUSIC 1 year ago 4 minutes, 32 seconds 26,243 views",Admas Music,26243,26352,109
148,"Fitsum Teklebrhan - Sefleltkhun Yma | ሰፍለልትኹን ይማ - Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 27 seconds 30,870 views",Admas Music,30870,30911,41
149,"Daniel Tedros (Ariva) - Ktmelseni'ya | ክትመልሰኒ'ያ - Eritrean Music by ADMAS MUSIC 1 year ago 6 minutes, 13 seconds 76,314 views",Admas Music,76314,76384,70
150,"Komander Kedir - Kuniley | ኩንለይ - Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 4 minutes, 33 seconds 45,184 views",Admas Music,45184,45215,31
151,"Fana Abraha - Ahlimeni (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 3 minutes, 59 seconds 840,291 views",Admas Music,840291,841597,1306
152,"Kudus Kibreab - Dawine (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 6 minutes, 18 seconds 72,426 views",Admas Music,72426,72466,40
153,"DJ Ashu Ethio - Ashikidim - Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 3 minutes, 54 seconds 71,613 views",Admas Music,71613,71900,287
154,"Tareken Lencha - Misi Misi - Ethiopian Music by ADMAS MUSIC 1 year ago 4 minutes, 45 seconds 19,759 views",Admas Music,19759,19956,197
155,"Habtom & Temesgen Wanalewa (Official Video) Eritrean Music. by ADMAS MUSIC 1 year ago 3 minutes, 53 seconds 23,449 views",Admas Music,23449,23458,9
156,"Habtom Asmerom Alemey (Official Video) Eritrean Music. by ADMAS MUSIC 1 year ago 4 minutes, 20 seconds 29,641 views",Admas Music,29641,29669,28
157,"Weyni Tekle Cobra (Official Video) Eritrean Music. by ADMAS MUSIC 1 year ago 4 minutes, 49 seconds 89,414 views",Admas Music,89414,89450,36
158,"Rodas Workiye - Yayeshala (Official Video) | Ethiopian Music by ADMAS MUSIC 1 year ago 5 minutes, 4 seconds 56,807 views",Admas Music,56807,56846,39
159,"Znabu Kiros - Halwlna (Official Video) | Ethiopian Music [Tigrigna] by ADMAS MUSIC 1 year ago 4 minutes, 51 seconds 91,097 views",Admas Music,91097,91176,79
160,"Feruz Kesete - Ayney (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 24 seconds 100,925 views",Admas Music,100925,100971,46
161,"Biniam Okbagaber (Chapin) Tizikiriyo'do (Official Video) Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 17 seconds 718,587 views",Admas Music,718587,721080,2493
162,"Negassi Merexe (Sasi) Bgezana Maedo (Official Video) Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 10 seconds 112,649 views",Admas Music,112649,112678,29
163,"Embeba Shishay - Gombeley (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 6 minutes, 5 seconds 83,594 views",Admas Music,83594,83627,33
164,"Hermon Gebrehiwot - Nitsewawer (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 16 seconds 37,158 views",Admas Music,37158,37183,25
165,"Awet Alem (Wedi Alem) - Tederbishe (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 42 seconds 78,280 views",Admas Music,78280,78322,42
166,"Rahwa Gali - Seameni (Official Video) | Ethiopian Music (Tigrigna) by ADMAS MUSIC 1 year ago 4 minutes, 2 seconds 314,707 views",Admas Music,314707,315223,516
167,"Bereket Demewez - Wan'tayle ft. DJ Sami (Official Video) | Ethiopian Tigrigna Hip Hop Music by ADMAS MUSIC 1 year ago 5 minutes, 48 seconds 33,101 views",Admas Music,33101,33234,133
168,"DJ Weni - Aykemaye (Official Video) | Ethiopian Tigrinya Music by ADMAS MUSIC 1 year ago 4 minutes, 22 seconds 50,515 views",Admas Music,50515,50546,31
169,"Nebyat Tesfay - Kem Dilayey (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 4 minutes, 23 seconds 267,329 views",Admas Music,267329,267591,262
170,"Gezai Fitwi - Aynatan (Official Video) | Ethiopian Tigrinya Music by ADMAS MUSIC 1 year ago 4 minutes, 57 seconds 446,737 views",Admas Music,446737,448190,1453
171,"Luwam Gebrelibanos - Qanza (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 6 minutes, 38 seconds 40,664 views",Admas Music,40664,40702,38
172,"Wedi Nazu - Zan Zan (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 5 minutes, 21 seconds 166,152 views",Admas Music,166152,166538,386
173,"Dawit Mantile - Alilalom (Official Video) Ethiopian Tigrinya Music by ADMAS MUSIC 1 year ago 6 minutes, 53 seconds 61,855 views",Admas Music,61855,61918,63
174,"Werkneh Addisu - Mihretka Habena (Lyrics Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 5 minutes, 27 seconds 20,362 views",Admas Music,20362,20376,14
175,"Amanuel Yemane - Ghize (Lyrics Video) feat Shewit Mezgebo | Ethiopian Tigrigna Music by ADMAS MUSIC 1 year ago 5 minutes, 6 seconds 1,753,067 views",Admas Music,1753067,1765811,12744
176,"Ella Man - Rak (Official Video) | Ethiopian Music by ADMAS MUSIC 1 year ago 4 minutes, 1 second 61,778 views",Admas Music,61778,61838,60
177,"Teame Weldemichael - Welel (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 4 minutes, 4 seconds 181,472 views",Admas Music,181472,181647,175
178,"Eseyas Okbay - Aytegayeshkun (Official Video) | Eritrean Music by ADMAS MUSIC 1 year ago 4 minutes, 40 seconds 97,442 views",Admas Music,97442,97578,136
179,"Teklit Teame - Beka (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 6 seconds 40,678 views",Admas Music,40678,40692,14
180,"Afewerki Gebrekidan - Qedawit (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 15 seconds 64,805 views",Admas Music,64805,64847,42
181,"Felly Nova - Ney Ney Oropop (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 3 minutes, 15 seconds 8,273 views",Admas Music,8273,8287,14
182,"Kuku Antutu - Kondorana Mayda (Official Video) | Eritrean Music (Kunama) by ADMAS MUSIC 2 years ago 6 minutes, 10 seconds 134,910 views",Admas Music,134910,135304,394
183,"Abel Getahun - JABEL (Full Album) | Ethiopian Music by ADMAS MUSIC 2 years ago 1 hour, 2 minutes 9,112 views",Admas Music,9112,9126,14
184,"Mulugeta Gebreselassie - Gibd Maedo (Official Video) - Ethiopian Erob Music by ADMAS MUSIC 2 years ago 6 minutes, 49 seconds 57,995 views",Admas Music,57995,58185,190
185,"Niyat Kidane - Nabey'ye Zebilo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 40 seconds 136,989 views",Admas Music,136989,137104,115
186,"Yohanna E. - Love On Me (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 3 minutes, 16 seconds 120,299 views",Admas Music,120299,120344,45
187,"Meron Mulgeta (Maryo) - Beka Yiakleni (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 7 seconds 55,185 views",Admas Music,55185,55219,34
188,"Yosef Kidane - Shita Rihan (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 16 seconds 43,095 views",Admas Music,43095,43128,33
189,"Betelihem Abraha - Timnitey (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 10 seconds 31,161 views",Admas Music,31161,31191,30
190,"Meaza Yohannes - Qelbey (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 34 seconds 127,267 views",Admas Music,127267,127547,280
191,"Alem Gebreanenia - Neger Fikri (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 3 minutes, 30 seconds 60,002 views",Admas Music,60002,60070,68
192,"Yoel Berhane (Ela) - Beli'ba (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 3 minutes, 49 seconds 101,588 views",Admas Music,101588,101721,133
193,"Mehari Tekie (Bella) - Tihibeni'la (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 34 seconds 73,754 views",Admas Music,73754,73779,25
194,"Tekle Tesfagergish (Wedi Reqak) - Zikriki (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 45 seconds 44,701 views",Admas Music,44701,44717,16
195,"Abrahaley Kahsay - Men Eki (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 25 seconds 160,024 views",Admas Music,160024,160219,195
196,"Efrem Kinfe - Kef Alewa (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 17 seconds 176,499 views",Admas Music,176499,176558,59
197,"Million MG - Tezarebi (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 3 minutes, 40 seconds 19,673 views",Admas Music,19673,19683,10
198,"Esayas Tamrat - Balageru (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 6 minutes, 14 seconds 246,343 views",Admas Music,246343,246744,401
199,"Abraham Tewelde - Mikihti (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 49 seconds 69,882 views",Admas Music,69882,69952,70
200,"Millen Hailu - Aytiwesawes | ኣይትወሳወስ (Official Video) - Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 35 seconds 5,148,937 views",Admas Music,5148937,5167756,18819
201,"Temesgen Abraham - Kibur Meninetey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 9 seconds 62,535 views",Admas Music,62535,62577,42
202,"Alemnesh Yemane - Nisatom (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes 253,199 views",Admas Music,253199,253454,255
203,"Mussie Tekle (Tewil) - Awdeamet (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 27 seconds 106,911 views",Admas Music,106911,106999,88
204,"Tesfaye Adugna - Mamarwa (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 5 seconds 225,639 views",Admas Music,225639,226983,1344
205,"Eseyas Salh (Rasha) - Hewey Ele (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 35 seconds 439,312 views",Admas Music,439312,439959,647
206,"Eden Kesete - Kizirifeka (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 14 seconds 2,653,770 views",Admas Music,2653770,2671491,17721
207,"Mengisteab Gebregergish - Berhan Gezana (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 46 seconds 138,602 views",Admas Music,138602,138729,127
208,"Elham Mohammed - Aytefkirekan'ya (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 2 minutes, 59 seconds 591,112 views",Admas Music,591112,592291,1179
209,"Kidane Mussie - Alemey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 43 seconds 75,310 views",Admas Music,75310,75340,30
210,"Efrem Tesfe - Gobizelki (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 18 seconds 61,161 views",Admas Music,61161,61187,26
211,"Filmon Tesfalem - Tuf Beliyo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 3 seconds 75,137 views",Admas Music,75137,75153,16
212,"Helen Meles - Meaza (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 30 seconds 2,890,345 views",Admas Music,2890345,2895635,5290
213,"Layne Tadesse - Lovin You (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 7 minutes, 38 seconds 40,239 views",Admas Music,40239,40250,11
214,"Mulugeta Weldetinsae - Gual Adey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 55 seconds 216,176 views",Admas Music,216176,216293,117
215,"Bahta Kiros - Aythazley (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 35 seconds 101,708 views",Admas Music,101708,101736,28
216,"Shewit Mezgebo - Neay Mehasheni (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 22 seconds 5,460,116 views",Admas Music,5460116,5498522,38406
217,"Fishaye Tesfalem - Nay Fqri Barkot (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 42 seconds 56,731 views",Admas Music,56731,56755,24
218,"Simon Michael - Hasikini (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 7 seconds 37,686 views",Admas Music,37686,37698,12
219,"Saba Andemariam - Ayani (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 14 seconds 2,194,058 views",Admas Music,2194058,2198643,4585
220,"Dawit Tesfatsion - Kemey'le (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 9 seconds 150,803 views",Admas Music,150803,150902,99
221,"Yaru Makaveli X Robel Leul - Kolia Geter (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 4 minutes, 32 seconds 34,421 views",Admas Music,34421,34609,188
222,"Funti - Zenat (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 4 seconds 54,093 views",Admas Music,54093,54123,30
223,"Abraham Haile - Ruteye (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 3 minutes, 45 seconds 74,176 views",Admas Music,74176,74208,32
224,"Simon Neguse - Zondoy (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 22 seconds 19,917 views",Admas Music,19917,19926,9
225,"Kibreab Shewit - Ajoki (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 46 seconds 32,611 views",Admas Music,32611,32628,17
226,"Gebreleul Afwerki - Maemiuni'lo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 7 minutes, 3 seconds 334,326 views",Admas Music,334326,334483,157
227,"Tesfu Rezene - Msay Aleki'do (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 32 seconds 32,136 views",Admas Music,32136,32162,26
228,"Zemichael Daniel - Ab Sdet'ye Zeleku (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 49 seconds 39,398 views",Admas Music,39398,39413,15
229,"Temesgen Zegeye - Behilmey Yigbero (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 15 seconds 55,519 views",Admas Music,55519,55606,87
230,"Ebrahim Bushra - Zeysqoro (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 6 seconds 134,924 views",Admas Music,134924,134986,62
231,"Sennay Hadgu - Ab Mijimarna (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 59 seconds 117,586 views",Admas Music,117586,117648,62
232,"Teddy Hentsa - Muruk Gerkni (Official Audio) | Eritrean Music 2019 by ADMAS MUSIC 2 years ago 4 minutes, 36 seconds 19,050 views",Admas Music,19050,19055,5
233,"Black Note Ethiopia - Hod Yifjew (Official Video) | Ethiopian Music 2019 by ADMAS MUSIC 2 years ago 3 minutes, 34 seconds 13,645 views",Admas Music,13645,13667,22
234,"Daniel Kahase - Yimechiki (Official Video) | Ethiopian Tigrigna Music 2019 by ADMAS MUSIC 2 years ago 4 minutes, 4 seconds 32,210 views",Admas Music,32210,32227,17
235,"Zenawi Hailemariam - Mamaye (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 1 second 1,686,992 views",Admas Music,1686992,1692064,5072
236,"Salem Welday - Asanabiteni (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 23 seconds 282,348 views",Admas Music,282348,282466,118
237,"Selamawit Kelelom - Siyomay (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 3 minutes, 54 seconds 73,799 views",Admas Music,73799,73857,58
238,"Senait Amine - Mear Afu (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 29 seconds 723,201 views",Admas Music,723201,724364,1163
239,"Filmon Berhane - Zeytmno (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 51 seconds 77,864 views",Admas Music,77864,77909,45
240,"Dawit Gebremichael - Dgul Fiqri (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 16 seconds 59,138 views",Admas Music,59138,59172,34
241,"Mehari Kiros - Geramito (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes 65,837 views",Admas Music,65837,65869,32
242,"Eyerusalem Amde - Lela (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 21 seconds 1,573,328 views",Admas Music,1573328,1577944,4616
243,"Tadesse Mekete - Iteta (Official Video) | Traditional Ethiopian Music by ADMAS MUSIC 2 years ago 4 minutes, 31 seconds 71,900 views",Admas Music,71900,72422,522
244,"Nehmiya Zeray - Gebete (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 50 seconds 2,751,965 views",Admas Music,2751965,2754829,2864
245,"Awet Teklemariam - Bebeynina (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 11 seconds 193,139 views",Admas Music,193139,193248,109
246,"Meron Russom - Lwamey Habni (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 24 seconds 130,584 views",Admas Music,130584,130615,31
247,"Rahel Haile - Endieley (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 3 minutes, 53 seconds 2,891,318 views",Admas Music,2891318,2897200,5882
248,"Abrehet Abdu - Tsiweyuley (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 7 minutes, 4 seconds 822,897 views",Admas Music,822897,825430,2533
249,"Mehari Arefayne (Wedi Keshi) - Debae [Official Video] | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 10 seconds 55,964 views",Admas Music,55964,55988,24
250,"Dina Anteneh - Honelign (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 42 seconds 948,988 views",Admas Music,948988,952251,3263
251,"Halewat Hagos - Temeles (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 41 seconds 123,701 views",Admas Music,123701,123872,171
252,"Dejazmach by Samson Getachew (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 50 seconds 23,136 views",Admas Music,23136,23150,14
253,"HMEYUNI by Mihreteab Habtegabr (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 11 seconds 132,213 views",Admas Music,132213,132292,79
254,"Tambiqa - Zmam (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 36 seconds 117,382 views",Admas Music,117382,117539,157
255,"Eden Kesete - Ahdege (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 47 seconds 2,314,053 views",Admas Music,2314053,2317705,3652
256,"Robel Haile - Habeney (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 2 seconds 1,081,580 views",Admas Music,1081580,1083337,1757
257,"Mulu Wubet - Shegawa (Official Video) | Traditional Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 19 seconds 660,794 views",Admas Music,660794,663610,2816
258,"MANALE by Solomon & Mengsteab Ft Dimon (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 29 seconds 184,704 views",Admas Music,184704,185253,549
259,"Atakilti Gezahegn - Alilalom (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 54 seconds 83,448 views",Admas Music,83448,83543,95
260,"Yohana Solomon (Rubi) - Kitkielo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 3 minutes, 56 seconds 432,805 views",Admas Music,432805,433168,363
261,"Dallak - Endewaza (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 3 minutes, 18 seconds 10,472 views",Admas Music,10472,10485,13
262,"Awet Tesfay - Meskel Agame (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 45 seconds 158,581 views",Admas Music,158581,158905,324
263,"Gebru Fano - Kiela (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 26 seconds 834,113 views",Admas Music,834113,835881,1768
264,"Teklit Lilay - Des Yibleni'lo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 25 seconds 144,347 views",Admas Music,144347,144438,91
265,"Tsega Muche - Je t'aime (Dire) (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 56 seconds 17,614 views",Admas Music,17614,17636,22
266,"Leul Hailu - Libe Alarfim Ale (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 16 seconds 102,220 views",Admas Music,102220,102668,448
267,"Melake Abraham - Hadasey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 36 seconds 845,268 views",Admas Music,845268,846399,1131
268,"Dawit Tekie - Gele Giberi (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 51 seconds 31,816 views",Admas Music,31816,31841,25
269,"Solomon Bayre - Tium Zena (Official Audio) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 19 seconds 1,289,775 views",Admas Music,1289775,1301333,11558
270,"Efrem Tsegay - Aminey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 35 seconds 50,075 views",Admas Music,50075,50103,28
271,"Zafu Kiros - Ashenda (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 7 minutes, 7 seconds 837,599 views",Admas Music,837599,839034,1435
272,"Bezawit Tikue - Ashenda (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 20 seconds 90,327 views",Admas Music,90327,90362,35
273,"Selomon Gashabe ft Bini Faket - Enen Blesh (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 5 minutes, 3 seconds 23,058 views",Admas Music,23058,23136,78
274,"Tiki G - Jilo (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 4 minutes, 40 seconds 25,553 views",Admas Music,25553,25579,26
275,"Minas Belay - Beyniki Mitsi (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 30 seconds 215,351 views",Admas Music,215351,215481,130
276,"Filmon Tesfalem - Modeley (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 4 seconds 85,584 views",Admas Music,85584,85599,15
277,"Zenawi Yehdego - Yigedeni'lo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 5 seconds 45,293 views",Admas Music,45293,45313,20
278,"Ariam Zemichael - Tegayishkani (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 29 seconds 400,722 views",Admas Music,400722,401760,1038
279,"Tadele Getachew - Nateye (Official Video) | Ethiopian Amharic and Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 52 seconds 350,797 views",Admas Music,350797,351692,895
280,"Kalkidan Alemu - Mechem (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 4 minutes, 49 seconds 39,843 views",Admas Music,39843,39881,38
281,"Haileab Daru - Yigibea (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 54 seconds 125,155 views",Admas Music,125155,125269,114
282,"Ephrem Amare - Atiyo (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 5 seconds 18,668,485 views",Admas Music,18668485,18738616,70131
283,"Milat Kidane - Nitearek (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 52 seconds 113,387 views",Admas Music,113387,113447,60
284,"Michael Yemane (Fetat) - Zendo (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 39 seconds 131,229 views",Admas Music,131229,131671,442
285,"Merhawi Nuru - Ketnafiqeni'ki (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 21 seconds 160,168 views",Admas Music,160168,160194,26
286,"Eritrean Music - Mihreteab Beyene - Hiyabey (Official Video) by ADMAS MUSIC 2 years ago 7 minutes, 32 seconds 65,438 views",Admas Music,65438,65451,13
287,"Helen Gidey - Kem Gele (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 4 seconds 70,666 views",Admas Music,70666,70752,86
288,"Mahlet Abadi - Nea Telo (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 4 minutes, 49 seconds 142,733 views",Admas Music,142733,142764,31
289,"Wube Girma - Nadohe (Official Video) | Ethiopian Music by ADMAS MUSIC 2 years ago 4 minutes, 45 seconds 55,940 views",Admas Music,55940,56442,502
290,"Sabur Abdu feat. Dawit Mengistu - Elilta | Eritrean & Ethiopian Music by ADMAS MUSIC 2 years ago 4 minutes, 54 seconds 284,910 views",Admas Music,284910,285331,421
291,"Daniel Semere - Adey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 6 minutes, 19 seconds 43,737 views",Admas Music,43737,43763,26
292,"Wedi Kokob - Meseley (Official Video) | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 18 seconds 2,035,001 views",Admas Music,2035001,2041974,6973
293,"Tesfu Abraha feat  Merab Tesfu - Mekoneney (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 18 seconds 25,508 views",Admas Music,25508,25517,9
294,"Dejen Mengsteab - Yiqkre (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 35 seconds 38,577 views",Admas Music,38577,38590,13
295,"Gebrekristos Teklu (Major) - Tigray Adey | Ethiopian Tigrigna Music by ADMAS MUSIC 2 years ago 5 minutes, 53 seconds 73,666 views",Admas Music,73666,73795,129
296,"Efrem Tesfamichael - Milietey (Official Video) | Eritrean Music by ADMAS MUSIC 2 years ago 5 minutes, 58 seconds 20,584 views",Admas Music,20584,20603,19
297,"Samuel Berhe - Tiebit Qetali'yu (Official Audio) | Eritrean Music by ADMAS MUSIC 2 years ago 4 minutes, 14 seconds 13,631 views",Admas Music,13631,13644,13
